@relation 'AT: Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R105-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R11-86'

@attribute '-0.425relationship=Husband-0.425marital status=Married-civ-spouse+0.326marital status=Never-married-0.273sex-0.232age...' numeric
@attribute '0.457education-num+0.248native country=United-States-0.228native country=Mexico+0.225Education=Bachelors+0.221occupation=Prof-specialty...' numeric
@attribute '-0.422race=Asian-Pac-Islander+0.419native country=United-States+0.387race=White-0.231native country=Philippines-0.166race=Black...' numeric
@attribute '0.353age+0.339relationship=Unmarried+0.339marital status=Divorced-0.333marital status=Never-married-0.318relationship=Own-child...' numeric
@attribute '0.44 race=White-0.429race=Black+0.291native country=Mexico-0.289native country=United-States+0.233relationship=Not-in-family...' numeric
@attribute '-0.569workclass=Private+0.331workclass=Self-emp-not-inc+0.306workclass=Local-gov+0.253occupation=Farming-fishing+0.23 occupation=Protective-serv...' numeric
@attribute '-0.386relationship=Wife+0.361relationship=Not-in-family+0.26 hours per week+0.246race=Asian-Pac-Islander-0.243occupation=Prof-specialty...' numeric
@attribute 0.352race=Black-0.28race=Asian-Pac-Islander-0.273relationship=Wife+0.238fnlwgt-0.231occupation=Adm-clerical... numeric
@attribute 0.409occupation=Prof-specialty-0.347Education=Some-college-0.262occupation=Exec-managerial-0.254occupation=Adm-clerical+0.215Education=Prof-school... numeric
@attribute -0.327occupation=Sales+0.308workclass=Local-gov+0.306occupation=Protective-serv+0.291Education=HS-grad-0.27workclass=Self-emp-inc... numeric
@attribute class {<=50K,>50K}

@data
3.100026,-0.129034,1.62376,-2.305713,-0.177277,0.286189,-0.777584,-1.091638,0.581347,-1.500862,<=50K
-2.650096,0.164625,0.53047,-0.13885,-0.302243,1.731705,0.531778,-1.188345,-1.53773,-1.661562,<=50K
0.851036,2.304069,-0.794579,1.868274,1.466048,-1.669068,-1.15445,-0.073955,1.624205,-1.229576,<=50K
-1.903508,-0.985432,0.901731,0.024521,-1.163048,0.745798,-0.163206,0.257804,-0.389975,2.715856,>50K
1.843361,-0.083731,-0.344954,2.644271,0.408487,-1.100761,0.135024,-1.181779,-0.591679,0.627823,<=50K
-3.988349,1.727347,-0.644396,-0.460078,0.480935,1.233682,-0.051156,0.242754,1.074707,-1.589585,>50K
0.637238,-0.535461,0.925352,2.564005,-0.268147,-1.183657,1.434755,0.377532,0.251903,1.000196,<=50K
-1.628894,-0.970479,0.98342,-0.20128,-0.584188,-1.261518,0.347637,-0.167274,-0.449606,1.084473,<=50K
2.378925,2.059198,-1.538457,0.276816,-1.648363,-0.663932,0.21855,1.672166,-0.963926,-0.42572,>50K
-2.725996,0.750001,0.034583,-0.731169,0.327903,-1.488794,0.038135,0.88905,-1.303022,-0.72636,<=50K
1.28278,-0.830157,0.87176,1.148448,0.184989,-1.244121,1.349347,1.15755,0.767828,0.752619,<=50K
2.015903,0.101832,-0.027376,1.483703,0.99871,-0.685849,1.02224,-0.345895,-0.474234,1.236533,<=50K
2.314296,-0.054356,-0.391004,-1.135356,-2.788004,0.45749,-0.341442,1.683667,1.671178,-0.221032,<=50K
-0.394627,3.846049,-1.012932,-0.301981,1.845332,2.110984,0.477267,0.54488,2.922771,-0.444905,<=50K
2.531171,-0.549583,-1.280092,2.875978,-2.862076,-1.284748,-0.426636,2.147501,-0.758957,-2.033475,<=50K
1.204017,0.733381,0.765915,0.504436,0.82502,-0.734906,1.551423,0.403698,-0.116136,0.172747,<=50K
1.740357,1.273628,0.067367,2.554025,0.366015,-1.567514,-0.356734,-0.625127,-1.775711,0.725322,<=50K
-1.917825,-1.642272,1.267107,0.422659,-0.902873,-0.962226,0.451778,-0.059475,0.915116,1.057708,>50K
2.759496,0.849749,1.150091,-2.301649,-0.207288,-0.098093,-1.355971,-0.968572,-1.294641,0.020249,<=50K
2.601392,0.558638,1.042925,0.000167,0.308022,-0.427015,0.788628,-0.344476,-0.363401,1.454894,<=50K
0.667609,2.841985,-0.34316,0.686029,1.83857,-1.379376,0.797395,1.00619,0.607108,0.133689,>50K
2.146196,0.09663,-1.542929,2.889571,-0.864863,-0.416592,-1.155938,1.841848,3.052289,-1.971662,<=50K
-3.048989,1.696705,-0.459613,-0.476099,-0.806646,2.855083,-0.652574,0.564288,-1.381467,2.620485,>50K
1.644623,-0.025873,1.273819,0.410588,0.19498,-0.448935,1.54541,0.240861,1.13878,1.149895,<=50K
-1.60267,3.069953,-1.14537,1.58714,2.218451,1.770918,1.017058,0.673829,4.034794,-2.310571,>50K
-1.603526,-1.82035,1.37196,-0.301873,-0.720153,-0.795002,0.588889,0.236197,0.118747,1.289415,>50K
1.301799,2.331266,0.091624,-0.48202,0.300164,2.138346,0.338972,0.433744,-1.741796,2.147485,<=50K
1.8176,-0.788581,0.894941,-1.820514,0.134595,0.569013,0.10763,0.489118,-0.453496,0.01188,<=50K
1.60264,1.099381,0.388135,0.515289,0.277749,-0.73101,-0.28302,-0.59129,-1.686163,-1.199309,<=50K
2.734291,0.687777,1.521815,-2.204316,-0.236863,-0.003422,-0.613539,-1.836948,-0.56246,-1.510211,<=50K
1.614259,0.855228,0.644879,2.540588,0.707031,-1.299905,1.326864,-0.908716,-0.197471,1.435953,<=50K
-0.743208,1.837846,-0.610655,-0.696426,0.713097,-1.790408,-3.018063,-0.538282,0.323775,-0.166075,>50K
0.44788,2.068082,0.351587,-1.507628,1.204229,-0.711497,1.710842,1.371297,-1.005005,-0.469221,>50K
-1.502099,-1.188053,0.969801,-0.208269,-1.221728,0.860511,-0.491057,0.535118,-0.709521,3.01852,<=50K
2.279245,0.651267,0.964064,0.429821,0.371767,-0.548494,0.926685,-0.689981,-0.050066,1.324436,<=50K
-3.26293,1.527042,-0.68694,-0.491071,0.737161,-0.962419,-1.15229,0.974318,2.964254,-0.964264,>50K
-2.71066,0.304086,-2.934046,-1.376738,2.38707,-1.278441,-0.621099,-0.057249,-1.179062,0.846416,<=50K
-1.385733,-0.144705,0.65263,-0.169882,-0.43651,-1.107903,-0.690234,-0.732102,-1.091965,0.919091,<=50K
1.384756,0.418651,0.424678,2.157909,1.487511,-0.596284,0.365171,0.30398,2.211155,-0.392957,<=50K
1.339697,0.089162,1.324452,-1.123711,0.435824,0.169178,1.433648,0.475193,-0.692835,0.542657,<=50K
-1.691918,-0.52654,-8.169899,-3.280876,-0.954553,-2.131483,1.561624,-2.55242,2.20976,1.537342,>50K
-0.302465,3.847008,-1.032595,0.282351,1.523466,2.199629,-0.234989,1.969388,1.238969,1.958084,<=50K
1.111993,-0.927422,-2.086325,-1.545353,-2.467617,-1.376729,1.228757,-2.472557,0.989515,-0.604939,<=50K
0.931732,-1.679098,-1.327553,1.575918,-3.121811,0.992124,-3.677915,0.51971,-0.553567,0.790325,<=50K
0.500383,2.462962,0.182406,-2.068912,-0.738794,3.991473,-0.460376,0.156078,-1.009883,2.670177,<=50K
2.280598,-1.686451,1.873323,-1.683252,-0.337921,0.30528,0.033736,-0.06486,1.495141,-0.397508,<=50K
2.097863,0.151048,1.359339,-2.709183,-0.131217,0.354467,-0.440557,0.996991,-0.401851,0.710327,<=50K
1.698082,-0.34697,1.417169,-1.827093,-0.275487,-0.064569,-0.100317,-0.339067,-0.225207,-0.075134,<=50K
-1.680029,-1.858482,0.983421,0.501441,-0.516771,-1.490815,0.018602,0.141139,0.774147,0.959075,>50K
2.337392,-0.59746,-1.494932,-1.554183,0.091656,0.868445,-0.661807,4.041649,0.664601,-0.464221,<=50K
0.868654,-0.307655,1.331023,1.175223,0.518187,-0.798561,2.568913,0.447341,0.35857,1.632111,<=50K
1.121594,1.809182,0.505098,-2.91256,0.553108,-0.025026,-0.500002,0.832752,0.860233,-0.202052,<=50K
-1.327367,1.947427,-0.555684,-0.05484,0.598734,-2.391538,-2.656474,-1.591733,-0.654155,-0.94023,>50K
-2.270311,0.377215,0.369286,-0.326747,0.011682,-1.317523,-0.203218,0.205938,-1.320491,-0.13252,>50K
-1.293232,-1.752046,1.295084,-0.361637,-0.625563,-0.757727,0.097235,0.290605,0.673588,0.983436,<=50K
-2.629763,1.989295,-0.508702,-0.744657,0.073202,1.416552,-1.406769,0.372178,0.757403,1.185381,<=50K
-1.876603,-1.702476,1.38941,-0.247211,-0.720249,-0.83556,1.037782,0.098226,0.142279,1.228103,<=50K
-1.920221,-1.011429,1.037623,-0.782483,-0.486604,-0.668576,-0.205323,-0.012455,-0.987285,0.32172,>50K
-3.036767,1.242254,-0.256509,-1.1387,0.43222,-1.203849,-0.289809,1.046217,0.708133,-0.620936,<=50K
-2.975979,1.968276,-0.588483,-0.61811,0.146117,1.421475,-1.062771,0.863692,0.425252,1.177146,<=50K
2.947319,-4.73312,-3.669721,-1.088536,2.177669,1.838957,-0.900009,3.1786,-1.279686,-0.062492,<=50K
1.051404,0.181542,0.948939,0.31399,0.288226,2.617642,2.149111,-0.73905,1.366472,-0.404199,<=50K
-1.897504,-0.948097,1.101901,-0.501877,-0.508482,-0.684478,0.059951,-0.735094,-0.493136,0.021269,>50K
-2.390884,-1.374524,1.162868,0.306061,-0.769477,1.751901,1.346757,-0.917067,0.464251,0.307735,<=50K
-1.224661,-2.052588,-0.465901,1.01356,-3.298015,-0.715812,0.208429,1.749357,0.285977,0.303396,>50K
-1.780085,-1.860633,0.421826,0.760045,0.458236,-0.385194,-1.363359,0.343088,1.956083,-0.570357,<=50K
-2.931841,-0.836751,0.764221,0.957347,-0.405529,1.287331,1.303208,-0.960689,0.198793,-1.402908,<=50K
-0.692757,3.162939,-0.599582,-0.779061,1.572648,2.430384,1.005596,0.689852,3.379587,-1.605863,>50K
1.989833,2.244149,0.223252,-0.795408,0.979794,-0.784516,0.336156,0.122776,-0.994122,0.52975,<=50K
1.483792,0.017332,0.801076,2.418302,0.929927,-1.13816,1.065017,0.065234,1.225716,1.064851,<=50K
0.398715,1.774767,-0.490439,3.40725,1.324649,1.413919,-0.518616,-0.268386,2.952624,1.308836,<=50K
2.078622,0.227318,1.623009,-2.52798,-0.302628,0.23776,-0.239573,-1.011777,-0.731044,-1.356943,<=50K
-2.957681,1.860183,-0.736364,-0.180057,-0.03236,0.81055,-0.763221,0.163833,-0.32045,0.371403,>50K
-2.566042,-1.74036,-2.644735,0.496737,-2.121881,2.523671,3.162805,-2.92161,1.819766,-1.499375,<=50K
-1.636585,-1.278318,1.063026,-0.6268,-0.484479,-0.532618,-0.301173,0.189959,-1.182149,0.365493,<=50K
-2.363541,0.90566,-0.16546,-1.135011,0.504036,-1.152724,-0.887905,1.33537,0.385195,-0.071673,<=50K
-1.573501,-1.265224,1.157447,-0.160217,-0.507618,-1.183894,0.244879,-0.230739,0.027225,-0.332974,<=50K
-0.842769,1.969309,-0.685395,-0.888121,0.736597,-1.880143,-3.315908,-0.394196,0.366279,-0.139705,>50K
1.54192,-3.049745,-6.528325,-3.150595,-2.251216,-1.42102,2.296208,-4.506844,1.761054,1.096675,<=50K
-1.626848,-2.157532,0.580408,1.100713,0.690549,-0.05482,-1.535929,-0.759677,2.718542,-0.907001,<=50K
-1.090081,1.759149,-0.398186,-0.145304,0.523562,-2.19726,-2.175716,-1.489905,-0.991908,-0.890731,<=50K
0.254734,2.266012,-0.824389,-1.313319,0.761297,2.418499,-0.822371,1.044301,0.877916,1.09,<=50K
1.406713,-0.153622,0.685995,2.342736,0.901857,-1.63089,1.374689,0.691047,0.508631,1.269944,<=50K
-2.055485,-1.200201,1.071894,0.134724,-0.427587,-1.246494,0.706207,-0.071836,-0.069646,-0.416038,>50K
0.374733,-0.14089,1.524275,-1.28782,-0.802956,2.150114,1.857817,0.00188,-0.018992,-0.444016,<=50K
3.684426,-2.767185,-1.45065,1.600862,-0.3213,0.993625,-1.703689,1.181027,0.574863,-2.175416,<=50K
-2.023452,-1.837937,1.156456,0.450979,-0.559387,-0.944877,0.447943,0.174161,0.394247,1.143502,<=50K
-2.306755,0.814851,-0.04132,0.727214,-0.718067,1.442998,-1.181742,-1.530389,-1.497062,0.995903,<=50K
2.264671,-3.233953,-1.463962,-1.003521,2.998485,1.049568,-0.422283,0.574344,-1.75316,1.514891,<=50K
-3.01588,1.50777,-0.292076,-0.825196,0.38878,1.38989,-0.098094,-0.171789,1.000248,-1.23144,>50K
-1.331534,-1.935497,1.087732,0.00381,-0.598816,-1.36069,-0.07646,0.450336,0.456906,1.09627,>50K
1.473821,0.626245,0.390386,3.300877,0.078702,-1.597503,0.729213,-1.19208,-0.824183,0.935508,<=50K
-1.388403,-1.224373,0.894733,-0.464634,-0.443136,-1.130168,-0.62796,-0.129885,-0.609039,0.123182,>50K
1.683252,-0.976616,1.650674,-1.389146,-0.456347,-0.315345,0.662107,0.036436,0.923576,0.867401,<=50K
1.784509,2.380269,0.239385,-0.64651,0.974938,-0.862206,0.619514,-0.295572,-0.739591,0.437011,<=50K
-0.921895,3.748304,-0.942381,-1.262619,1.342517,2.418667,1.071086,2.467572,1.990479,0.231469,<=50K
-1.62534,-1.143836,0.853597,-0.415793,-0.405559,-1.159005,-0.38569,-0.039042,-0.615992,-0.013871,>50K
0.736238,1.941531,0.401034,-1.739429,1.031383,-0.796079,1.719975,1.441054,-1.211886,0.458548,>50K
-3.349098,2.240115,-0.934872,0.119977,0.327175,1.684489,-1.876326,1.014976,1.471289,1.885565,>50K
-3.933652,0.707418,-0.055298,-0.213208,0.485868,2.075855,1.708379,-0.205487,-1.025857,-2.862967,>50K
1.017507,1.576082,0.387598,1.629349,1.203261,-1.137883,1.066825,-0.373287,-1.430883,-0.554645,<=50K
-2.375925,-2.269599,0.550276,1.967859,-0.27918,2.399587,-0.695378,-0.514523,1.377022,0.280502,<=50K
2.943995,-0.712242,1.149822,0.186817,0.044658,-0.309334,-0.608678,-0.440868,0.370113,-1.936233,<=50K
1.613141,1.300936,0.419678,-0.616702,0.165162,2.835184,0.278633,-0.116588,-0.48105,0.517315,<=50K
-0.999182,-1.850107,1.362519,-0.766488,-0.680124,-0.637998,-0.030371,0.676721,0.339985,1.111817,<=50K
-0.53749,0.159583,-0.090543,1.334394,0.251181,-1.717051,-3.156963,-1.697702,1.83905,0.494471,<=50K
1.575311,1.039089,0.434715,1.903309,0.979069,-0.703997,0.85122,-0.839309,-0.188176,-0.448135,<=50K
1.663123,0.742319,0.84094,0.472264,0.328086,-0.675504,-0.128496,-0.55114,1.494732,0.670937,<=50K
1.017884,1.762321,0.065326,1.682573,1.476189,-0.901181,0.246578,0.024832,0.397825,-0.005468,<=50K
1.298202,0.696104,0.879626,-0.209613,-1.072172,2.092898,0.419899,-1.527073,-1.1814,1.610566,<=50K
1.735623,0.214381,0.572647,2.409543,0.857406,-0.905369,1.108253,0.02584,0.761319,0.56849,<=50K
1.091807,1.981863,0.044842,1.450614,1.53948,-1.210928,0.301737,0.301665,0.967581,0.617601,<=50K
1.663766,-0.672608,0.122823,3.342039,2.344795,-0.208592,-1.256064,-1.177753,4.149408,-1.493687,<=50K
-1.636,-1.903691,0.974526,0.454698,-0.511405,-1.463721,-0.044243,0.314516,0.663359,0.989944,>50K
-3.335935,2.459597,-0.923248,-0.42047,0.279623,1.540661,-1.277052,0.751922,1.397222,1.23621,>50K
-1.532703,2.030815,-0.821123,1.039073,-0.070979,0.347048,-2.437983,-1.895512,-0.507657,0.726972,>50K
1.719411,-4.052552,-1.258223,-1.213359,3.489942,2.693914,0.525011,1.043899,-0.930394,-0.1296,<=50K
-0.942542,-1.198141,-7.719689,-3.028063,-1.551126,-2.619237,2.272226,-3.639772,-0.524282,1.20086,>50K
-2.852752,0.74612,0.019064,-0.741753,0.345967,-1.474092,0.221664,1.11206,-1.477667,-0.718667,>50K
2.164023,0.867636,0.15539,2.275092,0.240228,-1.090966,-0.812939,-0.342705,-2.769692,0.290983,<=50K
0.090337,-0.157418,1.309366,-0.840314,-0.049938,3.511156,2.232206,-1.080124,0.17542,-2.104513,<=50K
-1.265611,-0.970115,0.957709,0.43788,-0.72715,-1.060133,-0.192781,-0.992034,-0.269281,1.235049,<=50K
2.218845,0.977719,-1.282282,3.013701,-3.334884,1.330967,-0.359493,-0.717594,-1.280256,0.756218,<=50K
1.341119,-1.723172,0.892409,2.126948,-0.54816,-0.458884,0.052235,0.930114,0.883984,-0.95788,<=50K
-1.852495,-1.156813,1.208689,-0.298292,-0.527463,-1.170973,0.874604,-0.118453,-0.191793,-0.34708,>50K
-3.042692,-1.530695,1.083661,0.18164,-0.486895,-1.009073,1.715607,1.055198,-0.32473,1.125939,>50K
-1.61457,-1.914657,1.127113,-0.284895,-0.390313,-0.402735,-0.221706,0.234644,0.482847,0.199653,<=50K
3.707947,-0.806764,1.590604,-1.840582,-0.2787,0.804024,-1.531741,-1.087822,1.495784,-1.012717,<=50K
-2.112316,0.802978,-0.055378,-0.156504,-0.595687,1.486461,-1.06549,-0.662763,-0.944079,0.422267,>50K
-1.453971,-1.130953,0.775362,0.798885,-0.593034,-1.069665,-0.4315,-0.392668,-0.501324,1.238141,<=50K
1.917241,-0.783839,-2.180928,2.68369,1.80048,-0.977335,-0.585362,-0.357698,-1.31711,-1.09663,<=50K
2.406083,0.463392,1.428902,-2.097826,-0.523245,0.427222,-0.605242,-1.376801,-1.33558,0.275999,<=50K
-3.555517,1.470641,-0.302094,-0.883355,0.303479,0.466723,0.660909,0.808045,-2.163601,-2.283316,>50K
1.636264,0.468502,0.675738,1.766913,0.766725,-0.920388,1.448682,0.075142,0.608772,0.629829,<=50K
-2.630848,0.736179,0.048901,0.496033,-1.147046,3.201972,-1.323529,-0.048478,-1.007355,3.769574,>50K
1.838467,0.826709,0.645331,-1.028173,0.713624,0.051318,0.581188,1.260387,-0.368709,0.424332,<=50K
3.064592,0.216413,-1.26928,1.477192,-2.633459,-0.053976,-1.135801,0.784176,-0.613843,-1.900177,<=50K
-1.858612,-1.092736,0.965012,-0.247468,-0.076341,0.822085,0.181712,-1.044899,-0.546935,-1.373927,<=50K
-1.943111,-0.507282,0.890778,-0.336816,-0.289161,-1.021488,-0.097535,-0.832249,-0.979633,-1.384334,<=50K
0.192005,0.137161,1.072367,-0.02494,0.34124,1.713827,2.649868,0.364082,-0.029597,-0.057112,<=50K
-2.47879,-0.770184,0.279351,1.076153,0.109184,-1.099958,-0.745442,0.472644,1.716403,0.556794,>50K
-1.172113,-1.715121,-2.392838,-1.505826,-2.435074,-1.021755,1.214534,-0.992496,-0.429648,0.383266,>50K
1.561268,1.761625,0.475108,-1.50553,1.057149,-0.191588,0.039102,1.05817,0.801916,0.813875,<=50K
-3.594182,-0.567004,0.661935,0.45446,-0.010831,3.389574,2.258245,-1.174381,-1.046039,-2.388708,<=50K
3.994618,-1.191141,1.182586,-1.310322,1.3063,0.436858,-2.171032,-0.920112,1.356235,-1.236058,<=50K
1.863607,-1.07462,-2.143465,-1.557797,-1.627363,-0.116159,2.716757,0.291592,1.593737,0.419641,<=50K
-1.867835,-3.39937,-0.893935,-0.347457,2.151897,-0.50636,0.134707,-0.617126,-0.326904,1.65596,<=50K
-2.003796,-1.754754,1.265132,-0.063007,-0.887796,-0.786414,0.830192,1.142743,0.014905,1.154801,>50K
-1.814083,-1.851184,1.23967,0.137,-0.62332,-0.876617,0.438148,0.234905,0.269468,1.213327,<=50K
-2.931682,-1.295078,0.961107,1.112489,-0.871825,1.623437,1.350363,-0.528706,0.830769,0.111726,<=50K
-1.815075,-0.172652,0.819465,-0.827762,-0.311757,-0.843652,-0.107396,-0.486558,-1.643999,-0.715635,<=50K
-0.192323,0.452336,1.111185,-0.937899,0.241405,4.106482,2.234347,-1.359009,0.228248,-1.977758,<=50K
2.823282,0.595813,1.503471,-2.298524,-0.225757,0.051518,-0.741406,-1.484286,-0.78756,-1.447594,<=50K
-1.341749,-2.611168,0.93699,0.353515,0.110407,-0.535773,-0.759605,0.583321,-0.022881,-1.507107,<=50K
0.881491,1.202477,0.126155,1.675457,1.544453,-0.72846,-0.697341,-1.030813,2.515916,-0.798112,<=50K
0.758496,0.554066,0.627891,0.199974,0.961633,-0.305045,0.938887,0.934744,1.99692,0.831197,<=50K
0.457001,-1.062199,0.61175,0.541816,-0.378255,-2.012974,-2.595058,-1.535436,0.561439,1.003689,<=50K
-1.95342,0.251818,0.498278,-0.514783,-0.862925,0.624071,-0.723684,0.145053,-1.305188,2.615446,<=50K
2.185557,1.557389,-1.565185,0.513188,-2.092433,-1.134348,-0.346024,1.584756,-0.848639,-2.528295,>50K
1.741457,1.021772,0.840954,-1.708855,-0.700008,3.167438,-0.52822,-1.301189,-0.287931,0.089684,<=50K
2.25794,0.16366,-0.798676,0.118546,-2.133325,0.504268,0.682532,1.867021,-0.364644,-1.263985,<=50K
0.649025,-0.792692,0.970765,1.327957,0.205752,-0.739949,1.984847,1.326554,0.331602,0.886198,<=50K
-0.127397,1.449714,0.734927,-0.749963,0.682791,1.661547,2.586475,-0.014255,-1.863193,-2.579056,<=50K
1.211037,0.756717,0.048705,2.094792,0.169956,-1.738493,-0.22337,-0.088627,-0.867463,-1.712314,<=50K
1.854495,0.541681,0.427981,3.128444,0.035929,-1.549649,0.274374,-1.239191,-0.763944,1.00377,<=50K
-0.861245,-1.268575,1.140175,-1.308897,-0.511201,-0.350712,-0.914731,0.42518,-0.894596,0.212097,<=50K
2.120545,-1.681058,1.122375,0.984138,1.423661,0.609143,0.383053,0.185525,1.760132,-0.578367,<=50K
0.396161,0.759782,0.01672,-0.288415,0.16467,-1.227783,-4.115926,-2.129954,0.426309,-0.198004,<=50K
1.270284,1.44716,-0.143874,3.982761,-0.222849,1.001724,-0.416384,-1.436647,-0.71062,2.253133,<=50K
2.830468,0.95611,-1.336183,2.902153,-2.588678,-0.993564,-0.623929,0.078229,-2.21165,-0.705714,<=50K
-0.234978,0.871369,-0.079657,0.089678,0.258233,-1.318688,-3.477633,-2.026039,0.35644,-0.31772,<=50K
-2.940113,1.128574,-0.133681,-0.490704,0.382703,-1.156561,-0.420861,0.859039,-0.345446,0.035953,>50K
0.841094,1.55021,0.658018,-1.22067,-1.053896,4.352494,-1.064431,-0.212969,-0.704474,3.669257,<=50K
-2.218772,0.651663,0.152698,-1.255626,0.228309,-1.355986,-0.275169,1.072276,-1.510875,-0.577351,>50K
-1.674775,-0.536114,0.956241,-0.568969,-0.345108,-0.972407,-0.282797,-0.8813,-0.982008,-1.326661,>50K
-1.810208,-1.062741,0.596485,0.161704,0.167472,-0.568281,-1.342992,-0.071956,2.250577,-0.618718,<=50K
-3.812984,2.821213,-1.406878,-0.316314,0.519755,1.436434,-1.498876,0.944033,2.27933,1.186206,<=50K
-2.356178,0.646372,0.025753,-0.750969,0.30435,-0.994699,-0.793563,1.290455,0.17241,0.162284,>50K
-2.563921,-2.811912,0.826311,2.250383,0.618132,3.923517,0.471672,-2.7476,2.235776,-3.099417,<=50K
-0.344705,3.209523,-0.751897,1.533413,1.520763,1.585912,1.458378,-0.586557,2.513199,-2.007118,<=50K
1.757135,1.878847,0.573376,-2.436512,0.453596,-0.468527,-0.425544,0.296973,-1.107702,-0.850735,<=50K
0.433401,2.276406,-0.031057,-1.112003,1.513789,-0.569916,0.610146,1.341488,1.237051,-0.005747,<=50K
1.563638,0.067265,1.238265,-1.422655,0.547362,0.311937,1.198263,1.296175,-0.73013,0.33523,<=50K
1.639524,0.639801,0.201994,1.48356,0.765732,-0.959283,-0.035365,0.81571,1.667933,0.345425,<=50K
-1.332911,-1.344292,0.844363,-0.494935,-0.408467,-1.077118,-0.797351,0.326912,-0.874113,0.186102,<=50K
-1.772408,0.484653,-3.260914,-1.086438,-2.697017,0.285944,1.566431,-1.954368,-1.341565,-0.032322,<=50K
-2.699117,0.902906,0.017524,-0.980555,0.333324,-1.499112,-0.035488,0.865284,-1.076913,-1.067834,>50K
-2.461518,2.153438,-2.643771,-0.044843,-2.440294,2.043769,-2.051816,2.733049,2.391915,-0.326165,>50K
-0.358801,2.544206,-0.177508,-1.145433,1.44493,-0.396652,1.437042,1.779586,1.014521,-1.232286,>50K
-0.843463,3.419585,-2.675546,2.221433,-1.497838,1.141291,1.934682,2.565997,-0.434149,-1.426526,>50K
-1.319963,-2.068095,1.470436,-0.323119,-0.761917,-0.412242,-0.339824,-0.103138,1.216921,-0.088839,<=50K
0.318024,2.627486,-0.152971,0.993907,1.671275,-1.667598,1.737017,0.890644,-1.31766,-0.471855,>50K
-1.778245,-0.466479,0.798815,-0.62652,-0.17694,-1.249637,-0.294492,0.125855,-0.808838,-0.664938,>50K
2.577614,0.993435,1.113087,-1.122076,0.620832,-0.341849,0.268961,-0.711134,-0.734745,-1.092376,<=50K
-2.540119,-0.004653,0.53357,-0.865931,-0.023653,-1.238938,0.503347,0.408872,-0.326255,0.259475,>50K
3.352316,-0.626822,-6.905826,-4.364424,-1.483333,-0.502224,1.958806,-4.81643,1.672883,-1.06659,<=50K
-0.077817,0.35132,0.472993,-0.074314,-0.108412,-1.603828,-2.478103,-2.586712,-1.121635,-1.41122,>50K
2.657225,1.193594,1.00375,-2.197488,0.104204,0.321075,-1.591018,-1.175393,0.80432,-0.377416,<=50K
0.860183,3.287453,-0.412796,-0.29751,0.758614,1.659838,0.977255,0.480919,-1.733946,1.300348,<=50K
1.95631,-0.263329,1.146576,-0.164914,0.336813,0.02786,1.105791,0.094452,1.307343,0.545343,<=50K
2.543981,-0.564627,1.672702,-1.518549,-0.362321,0.151545,0.07845,-0.126445,0.83621,0.727743,<=50K
2.986663,-0.302501,-6.384336,-2.090317,-0.394939,-1.265307,3.081451,-3.271718,-1.590541,1.220803,<=50K
3.024555,-0.254934,1.306516,-1.716401,0.156682,0.668093,-1.583721,-0.456305,2.363159,-0.715673,<=50K
1.744364,-0.677611,1.324487,-0.595535,0.336867,-0.595398,1.505699,1.15551,0.680991,1.346065,<=50K
1.841451,-1.034545,1.662604,-1.501562,-0.470448,-0.275605,0.488718,0.156384,0.847023,0.91573,<=50K
-3.550815,0.711257,0.146282,-0.512264,-0.008035,0.608732,1.114657,-0.109056,-0.906178,-1.23692,>50K
2.119471,-3.240735,-0.137653,2.958387,3.673767,0.685728,-0.932748,1.562234,0.781942,-0.947066,<=50K
-1.987049,-0.21417,0.726967,-0.587259,-0.241194,-0.873495,-0.135497,-0.29514,-1.691228,-0.743913,>50K
-2.848164,1.170411,-0.320855,-0.766781,0.595343,-1.402848,-0.992921,0.899152,0.906429,-0.225248,>50K
2.365957,1.17222,0.956204,-2.195981,0.153771,0.353466,-1.206188,-0.636809,0.400349,-0.359431,<=50K
2.318244,0.196964,1.015867,1.125872,-0.004422,-0.761699,-0.553841,-2.203728,0.951002,0.33648,<=50K
2.414805,-0.31351,1.764149,-2.852135,-0.423046,0.713049,-0.403751,-0.218729,-0.286529,0.010997,<=50K
0.899479,1.59693,0.691194,-2.340007,0.24838,-0.564587,0.334267,-0.030879,-0.599417,-0.046879,<=50K
3.066048,0.850109,1.271025,-1.685381,-0.41844,0.193767,-1.143076,-1.987002,-1.248042,0.138567,<=50K
2.307262,-1.980401,-7.111406,-0.265035,-0.635292,-2.880074,4.45558,-2.890652,1.11029,2.172761,<=50K
1.268634,0.234916,1.384094,-1.081356,0.394891,0.103589,1.639372,-0.080196,-0.368957,0.465064,<=50K
3.1324,-0.312851,1.296458,-1.751862,0.159365,0.692369,-1.759302,-0.338949,2.31029,-0.682926,<=50K
-1.02272,1.701996,-0.340924,-0.531402,0.487566,-2.080734,-1.962675,-0.948033,-1.477171,-0.779947,>50K
2.366315,-2.595006,-2.611948,3.150266,1.868141,-0.811055,-1.329772,1.101557,-0.277884,-0.99755,<=50K
