@relation Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R4-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {<=50K,>50K}

@data
1.732051,38.105118,-349148.533841,-6.928203,349127.749231,-17.320508,-349151.997942,-349093.108215,-349127.749231,349094.840266,<=50K
0,102.190998,-335278.270974,-51.961524,335269.610719,-10.392305,-335280.003024,-335203.792789,-335274.806872,335202.060738,<=50K
0,105.655099,-168256.6116,-51.961524,168230.630838,-20.78461,-168251.415447,-168149.22445,-168232.362888,168154.420602,>50K
-1.732051,74.478185,-352307.794514,-36.373067,352292.206056,-20.78461,-352312.990666,-352222.924024,-352283.545802,352229.852227,>50K
0,81.406388,-239688.118955,-45.033321,239670.798447,-27.712813,-239686.386904,-239594.588211,-239663.870243,239596.320262,<=50K
0,71.014083,-208353.587795,-45.033321,208324.142931,-24.248711,-208348.391642,-208254.860899,-208324.142931,208258.325,<=50K
0,72.746134,-159275.928162,-50.229473,159263.803807,-13.856406,-159272.464061,-159192.789724,-159262.071756,159187.593571,<=50K
0,79.674337,-395576.155737,-45.033321,395553.639077,-20.78461,-395570.959585,-395482.624994,-395551.907026,395482.624994,>50K
0,45.033321,-228978.848811,-58.889727,228959.796253,-13.856406,-228973.652659,-228883.586017,-228963.260354,228883.586017,>50K
-1.732051,13381.824539,-489098.239092,-64.08588,475763.179925,-15.588457,-462462.761773,-475678.309435,-475770.108128,475678.309435,>50K
-5.196152,13402.609149,-353345.292947,-46.765372,340013.697881,-15.588457,-326711.547679,-339942.683798,-340017.161983,339946.1479,>50K
-1.732051,96.994845,-339213.490408,-48.497423,339199.634002,-15.588457,-339211.758358,-339130.35197,-339201.366053,339125.155817,<=50K
0,79.674337,-321136.07613,-45.033321,321118.755622,-12.124356,-321134.344079,-321054.669742,-321120.487672,321056.401793,<=50K
0,135.099963,-179599.812338,-48.497423,179582.49183,-13.856406,-179598.080288,-179518.40595,-179591.152084,179514.941849,<=50K
-1.732051,65.817931,-243470.917918,-55.425626,243455.329461,-12.124356,-243469.185868,-243379.119226,-243457.061512,243380.851276,<=50K
0,55.425626,-190875.463096,-46.765372,190852.946435,-24.248711,-190877.195147,-190776.7362,-190852.946435,190785.396454,<=50K
-3015.500456,58.889727,-1157586.712375,-110.851252,1154548.695258,2991.251745,-1154569.479868,-1154406.667092,-1157564.195714,1154411.863245,<=50K
0,51.961524,-194634.013348,-79.674337,194608.032586,-20.78461,-194632.281297,-194504.109538,-194609.764637,194507.573639,>50K
0,45.033321,-262953.025402,-53.693575,262944.365148,-10.392305,-262954.757453,-262873.351065,-262942.633097,262873.351065,<=50K
0,2689.874904,-85970.341834,-48.497423,83348.016911,-13.856406,-80753.404801,-83277.002828,-83342.820759,83277.002828,<=50K
-1.732051,83.138439,-250892.755629,-48.497423,250877.167172,-13.856406,-250889.291527,-250807.885139,-250880.631273,250809.61719,<=50K
-1.732051,38.105118,-356540.926687,-55.425626,356523.606179,-15.588457,-356540.926687,-356447.395944,-356527.070281,356447.395944,<=50K
0,39.837169,-197048.492174,-32.908965,197034.635767,-6.928203,-197048.492174,-196989.602446,-197039.83192,196986.138345,<=50K
0,88.334591,-239655.209989,-72.746134,239644.817684,-10.392305,-239653.477938,-239561.679246,-239641.353583,239559.947195,<=50K
0,79.674337,-375274.788222,-83.138439,375257.467714,-13.856406,-375273.056171,-375158.740818,-375266.127968,375155.276716,<=50K
0,58.889727,-482525.106277,-67.549981,482506.053718,-13.856406,-482519.910125,-482421.183229,-482509.51782,482421.183229,<=50K
0,77.942286,-302043.680078,-45.033321,302021.163417,-20.78461,-302041.948027,-301951.881385,-302026.35957,301955.345487,>50K
0,126.439709,-381089.282783,-3.464102,381082.35458,-8.660254,-381091.014834,-381070.230224,-381084.08663,381070.230224,<=50K
0,39.837169,-540327.105828,-58.889727,540314.981472,-15.588457,-540327.105828,-540233.575084,-540313.249421,540237.039186,<=50K
1.732051,57.157677,-526337.331455,-43.30127,526313.082744,-20.78461,-526335.599404,-526242.06866,-526314.814794,526245.532762,>50K
-1.732051,64.08588,-267118.607594,-50.229473,267101.287086,-20.78461,-267116.875543,-267028.540952,-267099.555035,267033.737105,<=50K
1.732051,50.229473,-227449.447948,-19.052559,227435.591542,-12.124356,-227449.447948,-227402.682577,-227435.591542,227400.950526,<=50K
-1.732051,77.942286,-350861.532089,-48.497423,350844.211581,-13.856406,-350861.532089,-350774.929549,-350845.943632,350774.929549,>50K
-1.732051,34.641016,-621445.973349,-38.105118,621428.652841,-12.124356,-621445.973349,-621371.495165,-621433.848994,621369.763114,<=50K
0,50.229473,-732709.453126,-60.621778,732693.864669,-3.464102,-732702.524923,-732629.778789,-732702.524923,732628.046738,<=50K
0,43.30127,-357983.72501,-48.497423,357964.672451,-17.320508,-357980.260908,-357895.390419,-357968.136553,357897.12247,<=50K
0,48.497423,-424904.972062,-36.373067,424891.115656,-15.588457,-424908.436164,-424830.493877,-424892.847706,424830.493877,<=50K
1.732051,32.908965,-55410.037385,-15.588457,55394.448928,-8.660254,-55410.037385,-55363.272013,-55399.64508,55358.075861,<=50K
0,69.282032,-216454.389422,-131.635861,216433.604812,-22.51666,-216452.657371,-216274.256138,-216426.676609,216272.524087,>50K
-1.732051,102.190998,-205017.65794,-48.497423,205002.069482,-13.856406,-205014.193838,-204932.78745,-205005.533584,204934.519501,>50K
0,46.765372,-851171.336059,-74.478185,851162.675805,-1.732051,-851169.604008,-851081.269417,-851167.871957,851079.537366,<=50K
0,88.334591,-262565.046021,-53.693575,262542.52936,-20.78461,-262563.31397,-262464.587074,-262547.725513,262468.051176,<=50K
0,41.569219,-431270.25878,-32.908965,431265.062627,-3.464102,-431268.526729,-431223.493408,-431268.526729,431223.493408,<=50K
0,71.014083,-272692.347093,-53.693575,272669.830432,-20.78461,-272688.882991,-272591.888146,-272668.098382,272590.156095,<=50K
-3.464102,62.353829,-383929.846107,-50.229473,383907.329447,-15.588457,-383924.649955,-383839.779465,-383912.525599,383841.511516,<=50K
-1.732051,105.655099,-152534.786419,-83.138439,152514.00181,-15.588457,-152531.322318,-152411.810812,-152519.197962,152410.078761,>50K
1.732051,124.707658,-375195.113885,-46.765372,375177.793377,-15.588457,-375193.381834,-375108.511344,-375181.257478,375106.779294,<=50K
0,65.817931,-1182923.151588,-71.014083,1182902.366978,-22.51666,-1182919.687486,-1182805.372133,-1182902.366978,1182803.640082,>50K
0,72.746134,-395137.946883,-48.497423,395125.822527,-13.856406,-395136.214832,-395054.808444,-395120.626375,395049.612292,<=50K
0,32.908965,-376199.703353,-36.373067,376189.311048,-6.928203,-376199.703353,-376140.813626,-376192.77515,376140.813626,<=50K
-1.732051,83.138439,-297131.583988,-83.138439,297112.531429,-15.588457,-297131.583988,-297013.804533,-297121.191683,297010.340431,<=50K
1.732051,13419.929657,-378503.330927,-43.30127,365161.343557,-20.78461,-351869.585659,-365092.061524,-365163.075607,365095.525626,>50K
-1.732051,43.30127,-710766.101445,-48.497423,710748.780937,-19.052559,-710760.905292,-710681.230955,-710750.512988,710681.230955,<=50K
0,46.765372,-283642.372298,-67.549981,283621.587689,-19.052559,-283640.640247,-283521.128742,-283621.587689,283526.324894,<=50K
0,31.176915,-188616.868843,0,188604.744487,-10.392305,-188616.868843,-188589.15603,-188609.940639,188585.691928,<=50K
0,76.210236,-311954.474799,-65.817931,311935.42224,-17.320508,-311951.010697,-311848.8197,-311938.886342,311850.55175,>50K
0,3592.273375,-270037.113205,-55.425626,266547.030828,-15.588457,-263077.73306,-266469.088541,-266552.22698,266469.088541,<=50K
-1.732051,41.569219,-203489.989127,-60.621778,203481.328873,-6.928203,-203489.989127,-203406.850688,-203483.060924,203408.582739,<=50K
-1.732051,36.373067,-282918.375061,-38.105118,282897.590451,-12.124356,-282916.64301,-282842.164825,-282902.786603,282840.432774,<=50K
0,34.641016,-531249.427545,-46.765372,531233.839088,-12.124356,-531249.427545,-531171.485259,-531242.499342,531166.289106,<=50K
-3.464102,31.176915,-260786.229842,-10.392305,260763.713181,-13.856406,-260781.033689,-260732.536267,-260763.713181,260736.000368,<=50K
0,133.367912,-214717.142462,-34.641016,214705.018106,-13.856406,-214715.410411,-214649.59248,-214710.214259,214647.86043,<=50K
3.464102,55.425626,-43256.236868,-48.497423,43231.988157,-17.320508,-43251.040716,-43164.438175,-43237.184309,43164.438175,<=50K
-3.464102,60.621778,-566605.78068,-31.176915,566586.728121,-15.588457,-566602.316578,-566534.766597,-566590.192223,566536.498648,<=50K
0,46.765372,-58553.709601,-58.889727,58538.121143,-13.856406,-58551.97755,-58463.642959,-58543.317296,58461.910908,<=50K
-4181.170649,98.726896,-141934.635477,-45.033321,137720.555862,4156.921938,-137748.268675,-137644.345627,-141908.654715,137644.345627,>50K
-3.464102,39.837169,-517013.701958,-46.765372,516998.1135,-13.856406,-517013.701958,-516930.563519,-517001.577602,516930.563519,<=50K
0,51.961524,-176165.155587,-10.392305,176146.103028,-19.052559,-176168.619689,-176107.99791,-176144.370977,176113.194063,<=50K
-1.732051,53.693575,-249541.755999,-62.353829,249526.167542,-13.856406,-249538.291897,-249443.029103,-249529.631643,249444.761154,>50K
0,100.458947,-339211.758358,-81.406388,339194.437849,-13.856406,-339206.562205,-339092.246852,-339201.366053,339092.246852,<=50K
-3.464102,50.229473,-319965.209784,-46.765372,319949.621327,-13.856406,-319966.941835,-319880.339294,-319954.817479,319882.071345,>50K
-1.732051,96.994845,-459158.008832,-65.817931,459142.420375,-13.856406,-459154.544731,-459055.817835,-459145.884477,459057.549886,>50K
-1.732051,32.908965,-408623.694471,-12.124356,408604.641912,-12.124356,-408621.96242,-408573.464997,-408609.838064,408570.000896,<=50K
0,62.353829,-73880.627197,-48.497423,73859.842587,-13.856406,-73875.431044,-73794.024656,-73866.77079,73792.292606,<=50K
0,98.726896,-484788.896683,-39.837169,484761.18387,-25.980762,-484787.164632,-484691.901838,-484762.915921,484693.633888,>50K
0,69.282032,-181705.98612,-39.837169,181676.541257,-25.980762,-181700.789968,-181607.259224,-181680.005358,181608.991275,>50K
0,48.497423,-237417.400346,-41.569219,237400.079838,-13.856406,-237412.204193,-237334.261907,-237401.811889,237335.993958,<=50K
0,62.353829,-102158.088681,-64.08588,102140.768173,-15.588457,-102154.62458,-102057.629734,-102147.696376,102055.897684,<=50K
-3422.532396,60.621778,-219433.516811,-57.157677,215981.539551,3400.015735,-216005.788263,-215894.937011,-219409.2681,215896.669062,>50K
-3.464102,1063.479196,-497164.399703,-46.765372,496119.973066,-13.856406,-495106.723344,-496052.423084,-496123.437168,496052.423084,<=50K
0,76.210236,-331512.792518,-25.980762,331495.47201,-13.856406,-331509.328416,-331446.974587,-331497.204061,331448.706638,>50K
1.732051,71.014083,-317406.970741,-48.497423,317382.72203,-22.51666,-317406.970741,-317303.047693,-317382.72203,317306.511794,>50K
-1.732051,50.229473,-158583.107839,-45.033321,158565.787331,-13.856406,-158579.643738,-158494.773248,-158569.251433,158496.505299,<=50K
1.732051,13387.020692,-104759.628994,-43.30127,91419.373674,-20.78461,-78125.883726,-91348.359591,-91421.105725,91351.823693,>50K
1.732051,50.229473,-365414.222974,-45.033321,365388.242212,-20.78461,-365410.758873,-365320.692231,-365395.170416,365320.692231,<=50K
1.732051,79.674337,-633116.531691,-41.569219,633092.282979,-22.51666,-633113.067589,-633024.732998,-633092.282979,633021.268896,<=50K
-1.732051,65.817931,-194469.468521,-51.961524,194459.076217,-10.392305,-194469.468521,-194391.526235,-194462.540318,194391.526235,>50K
0,65.817931,-466727.070862,-57.157677,466706.286252,-13.856406,-466721.874709,-466631.808067,-466713.214455,466630.076016,<=50K
0,79.674337,-284737.028409,-36.373067,284716.243799,-20.78461,-284733.564307,-284650.425868,-284709.315596,284650.425868,>50K
1.732051,46.765372,-189891.658237,-46.765372,189865.677475,-20.78461,-189888.194135,-189798.127493,-189870.873627,189799.859544,<=50K
-1.732051,60.621778,-181638.436139,-76.210236,181615.919478,-15.588457,-181634.972037,-181522.388735,-181622.847682,181520.656684,>50K
0,67.549981,-171956.272125,-50.229473,171938.951617,-10.392305,-171949.343921,-171874.865737,-171944.147769,171866.205483,<=50K
0,72.746134,-335212.453043,-46.765372,335191.668433,-15.588457,-335208.988941,-335124.118452,-335196.864586,335124.118452,<=50K
0,5255.04215,-263290.775309,0,258146.584411,-13.856406,-253023.178122,-258125.799801,-258151.780563,258125.799801,<=50K
0,102.190998,-543786.01129,-48.497423,543766.958731,-13.856406,-543784.279239,-543701.140801,-543770.422833,543701.140801,<=50K
0,60.621778,-281236.553727,-58.889727,281215.769117,-20.78461,-281236.553727,-281125.702475,-281215.769117,281129.166577,>50K
-1.732051,103.923048,-347645.11374,-58.889727,347626.061181,-22.51666,-347646.84579,-347535.994539,-347620.865028,347541.190691,>50K
-1.732051,36.373067,-201783.919082,-79.674337,201763.134472,-12.124356,-201778.722929,-201660.943474,-201768.330625,201660.943474,<=50K
3.464102,38.105118,-204939.715653,0,204915.466942,-17.320508,-204937.983602,-204891.218231,-204922.395145,204891.218231,<=50K
-1.732051,26072.560806,-636530.403832,-64.08588,610485.555839,-17.320508,-584480.545014,-610400.685349,-610490.751991,610400.685349,>50K
-3424.264447,67.549981,-186105.395172,-60.621778,182655.149963,3401.747786,-182677.666623,-182566.815372,-186081.14646,182570.279473,>50K
0,55.425626,-513637.934934,-55.425626,513617.150324,-13.856406,-513629.27468,-513539.208038,-513622.346476,513540.940089,>50K
0,69.282032,-339327.805762,-72.746134,339301.825,-24.248711,-339324.34166,-339196.1699,-339305.289101,339199.634002,<=50K
1.732051,53.693575,-374630.465321,-36.373067,374609.680712,-19.052559,-374633.929423,-374552.523035,-374614.876864,374554.255086,>50K
1.732051,109.119201,-598927.5808,-50.229473,598908.528241,-17.320508,-598922.384648,-598842.71031,-598911.992343,598837.514158,<=50K
1.732051,71.014083,-375325.017695,-38.105118,375309.429238,-12.124356,-375323.285645,-375248.80746,-375311.161289,375250.539511,<=50K
0,48.497423,-365388.242212,-74.478185,365372.653755,-20.78461,-365391.706314,-365260.070453,-365367.457603,365265.266605,<=50K
-3268.379874,71.014083,-319265.461258,-55.425626,315984.957028,3257.987569,-315995.349333,-315913.942945,-319251.604851,315915.674996,>50K
0,5469.81645,-564316.009512,-65.817931,558915.475094,-24.248711,-553563.438099,-558820.2123,-558920.671247,558821.944351,>50K
0,71.014083,-333802.563685,-24.248711,333783.511127,-12.124356,-333799.099584,-333745.406009,-333785.243177,333743.673958,<=50K
1.732051,39.837169,-308798.678227,-41.569219,308779.625669,-19.052559,-308800.410278,-308706.879535,-308779.625669,308710.343636,<=50K
-3.464102,93.530744,-556582.402657,-48.497423,556563.350098,-15.588457,-556580.670606,-556494.068065,-556570.278301,556494.068065,>50K
0,173279.558942,-381555.20445,-51.961524,208324.142931,-22.51666,-35145.042936,-208246.200645,-208325.874982,208249.664746,>50K
0,32.908965,-509285.291254,-41.569219,509273.166899,-8.660254,-509283.559204,-509219.473324,-509273.166899,509217.741273,<=50K
0,38.105118,-195423.828516,-46.765372,195406.508008,-12.124356,-195420.364415,-195340.690078,-195411.704161,195338.958027,<=50K
-1.732051,71.014083,-264387.163471,-67.549981,264375.039115,-12.124356,-264383.699369,-264290.168625,-264375.039115,264286.704524,<=50K
0,107.38715,-522421.164579,-13.856406,522403.844071,-13.856406,-522417.700477,-522370.935106,-522409.040223,522370.935106,<=50K
0,84.87049,-233509.893724,-48.497423,233492.573216,-13.856406,-233506.429622,-233426.755285,-233494.305267,233425.023234,<=50K
0,83.138439,-111240.963116,-138.564065,111227.10671,-13.856406,-111235.766964,-111072.954188,-111228.83876,111067.758035,<=50K
1.732051,46.765372,-371175.02396,-8.660254,371150.775249,-25.980762,-371176.756011,-371114.402182,-371147.311147,371119.598335,<=50K
0,14961.454876,-828259.767976,-45.033321,813324.293863,-15.588457,-798419.996663,-813255.01183,-813327.757964,813255.01183,>50K
1.732051,173277.826891,-662914.733784,-55.425626,489687.136367,-24.248711,-316509.768423,-489603.997928,-489694.06457,489602.265877,>50K
0,29.444864,-400874.499158,-31.176915,400862.374802,-10.392305,-400874.499158,-400815.60943,-400867.570955,400812.145329,<=50K
0,72.746134,-208353.587795,-39.837169,208322.41088,-25.980762,-208348.391642,-208254.860899,-208325.874982,208256.59295,>50K
1.732051,38.105118,-631665.073114,-41.569219,631651.216707,-6.928203,-631665.073114,-631595.791082,-631656.41286,631592.32698,<=50K
-1.732051,43.30127,-32626.641062,-48.497423,32611.052605,-15.588457,-32626.641062,-32541.770573,-32612.784656,32541.770573,<=50K
0,39.837169,-292957.341541,-45.033321,292941.753084,-15.588457,-292957.341541,-292872.471052,-292945.217186,292872.471052,<=50K
0,50.229473,-349988.578482,-46.765372,349962.59772,-22.51666,-349985.114381,-349888.119535,-349964.329771,349891.583637,>50K
0,48299.96882,-660055.117901,-62.353829,611838.28752,-20.78461,-563659.562256,-611749.952928,-611838.28752,611753.41703,>50K
0,31.176915,-994682.137771,-24.248711,994664.817263,-13.856406,-994678.673669,-994619.783942,-994670.013415,994618.051891,<=50K
1.732051,112.583302,-50709.251493,-29.444864,50705.787392,-3.464102,-50716.179696,-50669.414325,-50710.983544,50667.682274,<=50K
0,88.334591,-181018.36195,-83.138439,180999.309391,-15.588457,-181018.36195,-180898.850444,-181006.237594,180897.118393,>50K
0,27.712813,-682743.251429,-17.320508,682731.127073,-8.660254,-682741.519378,-682699.950159,-682734.591175,682699.950159,<=50K
0,46.765372,-148322.438855,-15.588457,148303.386296,-12.124356,-148318.974754,-148270.477331,-148308.582449,148268.74528,<=50K
1.732051,91.798693,-590173.796019,-36.373067,590151.279358,-22.51666,-590175.528069,-590081.997326,-590154.74346,590081.997326,<=50K
0,43.30127,-258692.180415,-41.569219,258671.395806,-19.052559,-258690.448364,-258596.917621,-258671.395806,258602.113773,<=50K
-3.464102,64.08588,-127695.445788,-48.497423,127678.12528,-15.588457,-127693.713737,-127608.843248,-127681.589382,127610.575298,>50K
1.732051,58.889727,-247846.078258,-10.392305,247827.025699,-15.588457,-247844.346207,-247795.848785,-247828.75775,247795.848785,<=50K
0,14989.167689,-518378.557994,-60.621778,503437.887728,-22.51666,-488533.590529,-503351.285188,-503443.08388,503349.553137,>50K
-3.464102,84.87049,-171033.089044,-46.765372,171019.232638,-13.856406,-171029.624943,-170948.218555,-171022.696739,170951.682656,>50K
0,150.68842,-259679.449376,-39.837169,259656.932715,-22.51666,-259679.449376,-259585.918632,-259658.664766,259585.918632,<=50K
3.464102,26105.469772,-561302.241107,-81.406388,535260.857215,-15.588457,-509255.846391,-535156.934167,-535262.589266,535158.666218,>50K
0,72.746134,-166508.972335,-84.87049,166498.58003,-12.124356,-166510.704386,-166399.853134,-166505.508233,166396.389032,<=50K
-1.732051,77.942286,-374308.303871,-39.837169,374290.983363,-17.320508,-374304.83977,-374232.093636,-374289.251312,374230.361585,<=50K
0,51.961524,-296355.625226,-67.549981,296336.572667,-13.856406,-296350.429073,-296251.702177,-296340.036769,296251.702177,>50K
1.732051,51.961524,-137374.145701,-83.138439,137353.361091,-17.320508,-137372.41365,-137254.634195,-137362.021345,137251.170093,<=50K
-3.464102,45.033321,-315903.55064,-45.033321,315891.426284,-12.124356,-315901.818589,-315822.144252,-315894.890386,315823.876303,<=50K
0,72.746134,-62849.195603,-43.30127,62823.214841,-20.78461,-62843.999451,-62750.468707,-62824.946892,62755.66486,>50K
-3.464102,103.923048,-204740.52981,-91.798693,204723.209302,-15.588457,-204738.797759,-204610.626,-204726.673404,204612.358051,<=50K
-3.464102,7676.449179,-474665.059713,-45.033321,467050.964363,-15.588457,-459469.777978,-466985.146432,-467054.428464,466986.878483,>50K
-3.464102,64.08588,-335714.747777,-46.765372,335695.695218,-15.588457,-335711.283675,-335624.681135,-335700.891371,335628.145237,>50K
-3264.915772,48.497423,-245900.985201,-96.994845,242604.892515,3247.595264,-242629.141226,-242485.381009,-245880.200592,242487.11306,>50K
-1.732051,48.497423,-385627.255899,-81.406388,385622.059746,-10.392305,-385628.98795,-385525.064901,-385620.327696,385530.261054,<=50K
-1.732051,46.765372,-204797.687487,-46.765372,204778.634928,-12.124356,-204795.955436,-204712.816997,-204783.83108,204709.352896,<=50K
0,98.726896,-301463.443057,-48.497423,301446.122549,-15.588457,-301459.978956,-301380.304619,-301447.8546,301375.108466,<=50K
0,109.119201,-183176.497256,-48.497423,183157.444697,-13.856406,-183174.765205,-183091.626766,-183162.64085,183089.894716,<=50K
0,5287.951116,-148263.549128,3.464102,143117.626179,-15.588457,-137995.951941,-143098.57362,-143122.822331,143096.841569,<=50K
-1.732051,88.334591,-355262.673191,-57.157677,355245.352683,-13.856406,-355255.744988,-355167.410397,-355248.816785,355163.946295,>50K
-3467.565717,58.889727,-186933.315458,-50.229473,183446.697182,3453.70931,-183460.553589,-183379.147201,-186917.727,183379.147201,<=50K
1.732051,62.353829,-226249.136739,-64.08588,226240.476485,-5.196152,-226249.136739,-226176.390605,-226237.012383,226171.194452,<=50K
0,51.961524,-626699.283449,-20.78461,626683.694991,-12.124356,-626697.551398,-626643.857823,-626688.891144,626642.125772,<=50K
1.732051,79.674337,-408173.361261,-39.837169,408149.11255,-24.248711,-408173.361261,-408081.562568,-408154.308702,408081.562568,>50K
0,53.693575,-92306.183688,-74.478185,92276.738824,-25.980762,-92300.987535,-92172.815776,-92280.202926,92174.547826,>50K
1.732051,41.569219,-790632.696233,-45.033321,790610.179572,-19.052559,-790632.696233,-790540.89754,-790613.643674,790542.629591,<=50K
0,39.837169,-507665.823749,-27.712813,507646.77119,-12.124356,-507658.895546,-507596.541717,-507651.967343,507596.541717,<=50K
0,105.655099,-365367.457603,-13.856406,365346.672993,-13.856406,-365362.26145,-365315.496078,-365351.869145,365315.496078,<=50K
-1.732051,81.406388,-346015.25393,-13.856406,345999.665472,-13.856406,-346016.98598,-345965.024456,-346001.397523,345966.756507,<=50K
1.732051,109.119201,-387035.413205,-57.157677,387025.0209,-13.856406,-387033.681154,-386955.738868,-387025.0209,386947.078614,<=50K
-1.732051,64.08588,-404508.341752,-90.066642,404494.485346,-20.78461,-404513.537904,-404380.169992,-404494.485346,404381.902043,<=50K
1.732051,45.033321,-165687.980252,-43.30127,165667.195642,-20.78461,-165689.712303,-165594.449508,-165665.463592,165599.645661,<=50K
-1.732051,83.138439,-346016.98598,-41.569219,346001.397523,-13.856406,-346013.521879,-345942.507796,-346004.861625,345937.311643,<=50K
0,31.176915,-129117.459501,-17.320508,129107.067196,-8.660254,-129113.995399,-129070.694129,-129108.799247,129074.158231,<=50K
-1.732051,32.908965,-146566.139336,-29.444864,146545.354727,-12.124356,-146564.407286,-146498.589355,-146550.550879,146496.857304,<=50K
1.732051,110.851252,-167911.933489,-43.30127,167882.488625,-20.78461,-167905.005286,-167814.938644,-167889.416828,167818.402745,>50K
0,91.798693,-200244.125914,-48.497423,200228.537457,-13.856406,-200244.125914,-200157.523373,-200225.073355,200159.255424,<=50K
0,38.105118,-411103.991227,-46.765372,411086.670719,-13.856406,-411103.991227,-411017.388687,-411088.40277,411019.120738,>50K
0,102.190998,-249081.030484,-74.478185,249067.174078,-8.660254,-249077.566382,-248982.303588,-249068.906128,248984.035639,>50K
0,86.60254,-283938.552986,-60.621778,283916.036326,-13.856406,-283929.892732,-283834.629938,-283921.232478,283836.361989,>50K
0,62.353829,-118278.285547,-43.30127,118252.304785,-20.78461,-118273.089395,-118179.558651,-118254.036836,118184.754804,>50K
-1.732051,36.373067,-196021.386045,-64.08588,196002.333486,-13.856406,-196019.653994,-195919.195047,-196007.529639,195915.730946,<=50K
1.732051,173269.166637,-1002585.485606,-55.425626,829352.692036,-24.248711,-656177.056143,-829269.553597,-829357.888188,829269.553597,>50K
-1.732051,48.497423,-598797.676989,-45.033321,598780.356481,-15.588457,-598794.212888,-598711.074449,-598783.820583,598711.074449,<=50K
-1.732051,5074.908866,-672021.85693,-46.765372,666972.928826,-12.124356,-661949.981484,-666905.378845,-666976.392928,666905.378845,<=50K
-1.732051,55.425626,-333066.442092,-72.746134,333052.585686,-15.588457,-333064.710041,-332960.786993,-333052.585686,332957.322891,<=50K
-1.732051,64.08588,-409456.810909,-43.30127,409439.490401,-13.856406,-409451.614757,-409373.672471,-409444.686554,409375.404521,>50K
-1.732051,72.746134,-184789.036558,-65.817931,184773.448101,-13.856406,-184785.572456,-184686.84556,-184776.912202,184688.577611,>50K
0,79.674337,-533906.393484,-48.497423,533889.072976,-13.856406,-533902.929382,-533821.522994,-533894.269128,533821.522994,<=50K
-1.732051,72.746134,-79857.934534,-34.641016,79840.614026,-20.78461,-79856.202483,-79779.992247,-79838.881975,79779.992247,<=50K
0,48.497423,-337671.96519,-43.30127,337645.984427,-22.51666,-337668.501088,-337574.970344,-337647.716478,337578.434446,<=50K
0,62.353829,-591767.282762,-67.549981,591746.498152,-20.78461,-591765.550711,-591646.039205,-591746.498152,591651.235357,<=50K
-1.732051,39.837169,-364568.98218,-29.444864,364548.197571,-12.124356,-364567.25013,-364501.432199,-364553.393723,364499.700148,<=50K
-5.196152,48.497423,-132195.313786,-86.60254,132176.261227,-15.588457,-132195.313786,-132070.606128,-132179.725329,132074.07023,<=50K
0,58.889727,-200687.530921,-50.229473,200670.210413,-10.392305,-200680.602717,-200606.124533,-200675.406565,200597.464279,<=50K
-1.732051,69.282032,-95610.936629,-46.765372,95597.080222,-15.588457,-95612.668679,-95524.334088,-95595.348171,95522.602037,<=50K
0,116.047404,-631969.914056,-31.176915,631959.521751,-13.856406,-631971.646107,-631911.024329,-631966.449954,631909.292278,<=50K
0,83.138439,-579885.414222,-48.497423,579864.629612,-13.856406,-579880.218069,-579798.811681,-579869.825764,579798.811681,<=50K
0,58.889727,-356355.597251,-46.765372,356341.740844,-12.124356,-356353.8652,-356272.458812,-356345.204946,356270.726761,<=50K
0,103.923048,-208150.93785,-45.033321,208128.42119,-20.78461,-208150.93785,-208057.407107,-208130.153241,208060.871208,<=50K
0,4311.07446,-582235.807168,-32.908965,577945.517317,-20.78461,-573701.992839,-577884.895539,-577947.249368,577886.62759,<=50K
0,41.569219,-361305.798459,-46.765372,361288.477951,-12.124356,-361302.334357,-361222.66002,-361293.674103,361220.927969,<=50K
-1.732051,3237.202959,-594173.101333,-31.176915,590982.663746,-15.588457,-587825.135124,-590934.166323,-590984.395797,590928.970171,<=50K
0,95.262794,-199930.624718,-48.497423,199913.30421,-13.856406,-199928.892667,-199849.21833,-199921.964464,199845.754228,<=50K
-3266.647823,62.353829,-192834.412559,-51.961524,189536.587821,3247.595264,-189559.104482,-189460.377586,-192811.895899,189463.841688,>50K
-3554.168257,93.530744,-1414668.085539,-48.497423,1411100.060876,3538.5798,-1411112.185231,-1411030.778843,-1414655.961183,1411032.510894,<=50K
0,5802.370205,-296482.064935,-41.569219,290702.21139,-20.78461,-284963.927064,-290629.465256,-290702.21139,290632.929358,<=50K
0,48.497423,-159828.45237,-43.30127,159802.471608,-20.78461,-159823.256218,-159729.725474,-159804.203659,159734.921626,<=50K
0,53.693575,-159310.569179,-41.569219,159289.784569,-22.51666,-159310.569179,-159217.038435,-159289.784569,159220.502537,<=50K
0,76.210236,-186526.283518,-50.229473,186510.695061,-12.124356,-186521.087365,-186444.87713,-186512.427111,186437.948927,<=50K
-1.732051,8772.83734,-243195.52184,-48.497423,234498.894735,-13.856406,-225829.980443,-234429.612703,-234500.626786,234431.344754,<=50K
