@relation Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R100-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {<=50K,>50K}

@data
-20.78461,-5.196152,53.693575,-308977.079461,0,-3.464102,-131.635861,308843.711548,114.315353,1.732051,<=50K
-13.856406,-3.464102,136.832014,-325066.099412,0,-5.196152,-180.133284,324882.502027,166.276878,1.732051,>50K
-3438.120853,1.732051,38.105118,-326607.624631,0,-3420.800345,-74.478185,326529.682344,-3363.642668,3419.068294,<=50K
-20.78461,-1.732051,79.674337,-100748.199324,1.732051,1.732051,-148.956369,100590.5827,133.367912,3.464102,<=50K
-3034.553015,0,72.746134,-557318.52425,0,-3020.696608,-129.903811,557188.620439,-2902.917153,3017.232507,<=50K
-5.196152,0,74.478185,-357299.564941,0,-6.928203,-129.903811,357169.66113,124.707658,-1.732051,<=50K
-17.320508,0,71.014083,-263554.047032,0,-3.464102,-110.851252,263443.19578,96.994845,-1.732051,<=50K
-19.052559,0,74.478185,-132219.562497,0,0,-164.544827,132053.28562,145.492268,0,<=50K
-20.78461,0,74.478185,-1051003.23388,0,0,-148.956369,1050856.009562,129.903811,0,<=50K
-20.78461,1.732051,91.798693,-51899.170398,0,0,-142.028166,51758.874283,122.975607,3.464102,>50K
-20.78461,5760.800986,22.51666,-203536.754499,-1.732051,-3.464102,-67.549981,197708.403532,50.229473,0,<=50K
-19.052559,1.732051,12.124356,-393620.670376,0,-3.464102,-103.923048,393516.747327,81.406388,0,<=50K
-20.78461,0,90.066642,-113722.991923,0,-3.464102,-147.224319,113575.767605,126.439709,5.196152,>50K
-12.124356,0,122.975607,-59204.960704,1.732051,-3.464102,-180.133284,59026.559471,168.008928,3.464102,<=50K
-19.052559,6768.854556,135.099963,-66370.454895,-1.732051,-1.732051,-192.25764,59409.3427,174.937132,3.464102,<=50K
-17.320508,0,81.406388,-245121.562338,0,-3.464102,-135.099963,244989.926477,124.707658,-3.464102,<=50K
-12.124356,-3.464102,86.60254,-345128.443916,0,-3.464102,-143.760217,344982.951648,131.635861,-1.732051,<=50K
-15.588457,0,76.210236,-389669.862484,-1.732051,-1.732051,-110.851252,389555.54713,98.726896,1.732051,<=50K
-12.124356,0,72.746134,-400765.379957,1.732051,-3.464102,-112.583302,400649.332553,100.458947,0,<=50K
-12.124356,-1.732051,81.406388,-196691.689708,1.732051,-5.196152,-131.635861,196556.589745,117.779455,3.464102,<=50K
-15.588457,0,76.210236,-38591.824043,1.732051,-5.196152,-133.367912,38461.920233,117.779455,3.464102,<=50K
-22.51666,1.732051,71.014083,-63065.701954,0,-1.732051,-121.243557,62951.386601,102.190998,3.464102,>50K
-12.124356,0,60.621778,-554843.423646,1.732051,-3.464102,-114.315353,554730.840343,102.190998,3.464102,<=50K
-22.51666,0,103.923048,-349396.217106,0,-3.464102,-219.970453,349176.246653,199.185843,1.732051,<=50K
-22.51666,1.732051,72.746134,-84813.331894,0,-1.732051,-126.439709,84690.356287,109.119201,-3.464102,<=50K
-15.588457,0,72.746134,-175803.156968,1.732051,-3.464102,-148.956369,175654.200599,135.099963,-1.732051,<=50K
-19.052559,0,32.908965,-422580.559878,0,-1.732051,-58.889727,422516.473998,48.497423,1.732051,<=50K
-17.320508,0,25.980762,-157512.70044,-1.732051,-1.732051,-71.014083,157438.222256,51.961524,-1.732051,<=50K
-12.124356,0,71.014083,-546136.404236,0,-3.464102,-114.315353,546018.624781,105.655099,0,<=50K
-13.856406,0,76.210236,-184117.000845,1.732051,-5.196152,-148.956369,183971.508577,135.099963,5.196152,<=50K
-22.51666,1.732051,74.478185,-374024.247539,1.732051,0,-150.68842,373868.362966,128.17176,5.196152,>50K
-3292.628585,0,69.282032,-296196.276552,1.732051,-3268.379874,-126.439709,296069.836843,-3164.456825,3270.111925,>50K
-19.052559,1.732051,72.746134,-364712.742397,0,0,-142.028166,364572.446282,126.439709,1.732051,>50K
-15.588457,-1.732051,72.746134,-338650.573896,-1.732051,0,-119.511506,338525.866238,112.583302,-3.464102,<=50K
-12.124356,-3.464102,31.176915,-263725.520062,0,-1.732051,-55.425626,263664.898284,45.033321,1.732051,<=50K
-13.856406,5372.821605,103.923048,-330745.49401,0,-1.732051,-207.846097,325161.362207,193.98969,1.732051,>50K
-19.052559,24395.935625,103.923048,-215678.43066,0,-3.464102,-171.47303,191111.022006,154.152522,0,>50K
-24.248711,0,41.569219,-154966.585753,1.732051,-1.732051,-181.865335,154784.720418,157.616623,3.464102,>50K
-12.124356,-1.732051,72.746134,-441428.736766,1.732051,-5.196152,-143.760217,441283.244498,128.17176,1.732051,<=50K
-12.124356,-1.732051,38.105118,-72415.312214,-1.732051,-1.732051,-91.798693,72321.78147,86.60254,0,<=50K
-15.588457,0,128.17176,-406853.538546,-1.732051,0,-225.166605,406626.63989,211.310199,3.464102,<=50K
-19.052559,1.732051,71.014083,-137900.689146,1.732051,1.732051,-119.511506,137781.17764,103.923048,1.732051,<=50K
-12.124356,-1.732051,62.353829,-199826.701669,0,-1.732051,-128.17176,199698.529909,116.047404,0,<=50K
-12.124356,-1.732051,69.282032,-110151.503158,-1.732051,-1.732051,-124.707658,110021.599348,112.583302,-1.732051,<=50K
-2996.447897,0,65.817931,-228757.146308,0,-2984.323541,-96.994845,228656.687361,-2897.721001,2982.591491,<=50K
-12.124356,-1.732051,45.033321,-641802.766491,0,-1.732051,-119.511506,641686.719087,103.923048,1.732051,<=50K
-3313.413195,1.732051,81.406388,-102390.183489,1.732051,-3296.092687,-133.367912,102256.815577,-3180.045283,3299.556788,>50K
-17.320508,0,74.478185,-120266.679874,-1.732051,-3.464102,-112.583302,120154.096572,102.190998,0,<=50K
-12.124356,-3.464102,71.014083,-57197.513818,1.732051,-3.464102,-140.296115,57053.753601,129.903811,0,<=50K
-12.124356,-1.732051,71.014083,-306068.966155,-1.732051,-1.732051,-114.315353,305949.454649,103.923048,-1.732051,<=50K
-8.660254,1.732051,71.014083,-249720.157232,0,-1.732051,-174.937132,249545.2201,168.008928,5.196152,<=50K
-13.856406,0,67.549981,-362419.507128,0,-3.464102,-122.975607,362291.335368,112.583302,1.732051,<=50K
-19.052559,1.732051,67.549981,-261002.736193,1.732051,0,-124.707658,260872.832382,107.38715,-1.732051,<=50K
-15.588457,0,100.458947,-216230.954868,1.732051,-5.196152,-181.865335,216050.821584,166.276878,6.928203,<=50K
-20.78461,13317.738659,91.798693,-51867.993483,0,1.732051,-169.740979,38383.977947,152.420471,0,>50K
-15.588457,0,109.119201,-468706.804935,0,-1.732051,-180.133284,468528.403701,168.008928,0,<=50K
-15.588457,-1.732051,64.08588,-66290.780558,0,-1.732051,-98.726896,66188.58956,79.674337,0,<=50K
-22.51666,34729.350743,93.530744,-317069.220834,3.464102,-3.464102,-209.578148,282128.559892,185.329436,3.464102,>50K
-10.392305,-3.464102,81.406388,-338946.754584,0,-1.732051,-168.008928,338773.549503,155.884573,0,<=50K
-2778.209495,1.732051,79.674337,-205881.951292,0,-2778.209495,-178.401233,205700.085958,-2599.808262,2774.745394,<=50K
-19.052559,-1.732051,72.746134,-76286.445769,-1.732051,-3.464102,-140.296115,76144.417602,122.975607,1.732051,<=50K
-2747.032581,-1.732051,76.210236,-207362.854733,1.732051,-2736.640276,-143.760217,207217.362465,-2601.540313,2736.640276,<=50K
-10.392305,-3.464102,53.693575,-578456.472305,0,-1.732051,-83.138439,578371.601816,76.210236,-3.464102,<=50K
-22.51666,-1.732051,103.923048,-298184.670879,1.732051,-1.732051,-180.133284,297995.877341,161.080725,3.464102,<=50K
-12.124356,-3.464102,171.47303,-56154.819232,0,-1.732051,-258.07557,55896.743662,249.415316,3.464102,<=50K
-20.78461,-1.732051,1.732051,-203678.782665,0,-1.732051,-121.243557,203554.075007,100.458947,1.732051,<=50K
-20.78461,1.732051,53.693575,-214296.254116,0,0,-128.17176,214168.082356,110.851252,3.464102,<=50K
-15.588457,-1.732051,90.066642,-549765.050678,1.732051,-5.196152,-169.740979,549595.309699,154.152522,1.732051,<=50K
-15.588457,12640.506794,72.746134,-220296.078113,3.464102,-3.464102,-171.47303,207482.366239,155.884573,6.928203,>50K
-15.588457,0,72.746134,-233994.86795,-1.732051,-1.732051,-142.028166,233851.107733,133.367912,-1.732051,<=50K
-15.588457,0,20.78461,-234138.628167,1.732051,-3.464102,-50.229473,234083.202541,34.641016,3.464102,<=50K
-15.588457,0,122.975607,-336088.870751,0,-1.732051,-188.793538,335900.077213,178.401233,3.464102,<=50K
-12.124356,-1.732051,90.066642,-307749.055438,1.732051,-1.732051,-164.544827,307582.778561,154.152522,1.732051,>50K
-15.588457,6768.854556,72.746134,-375560.576605,1.732051,0,-166.276878,368618.516968,157.616623,3.464102,<=50K
-15.588457,-3.464102,81.406388,-52903.759866,0,-1.732051,-138.564065,52763.463751,126.439709,0,<=50K
-10.392305,-1.732051,65.817931,-205651.588535,1.732051,-3.464102,-95.262794,205551.129588,84.87049,3.464102,<=50K
-22.51666,0,72.746134,-344776.837602,1.732051,-3.464102,-140.296115,344638.273538,117.779455,1.732051,>50K
-8.660254,-3.464102,38.105118,-262953.025402,-3.464102,-1.732051,-65.817931,262885.47542,55.425626,-1.732051,<=50K
-12.124356,-1.732051,72.746134,-314036.39987,1.732051,-1.732051,-117.779455,313916.888364,107.38715,1.732051,<=50K
-15.588457,-1.732051,107.38715,-401965.691167,1.732051,-5.196152,-193.98969,401771.701476,178.401233,1.732051,<=50K
-20.78461,1.732051,71.014083,-391957.9016,0,-1.732051,-126.439709,391838.390095,107.38715,1.732051,<=50K
-20.78461,0,64.08588,-416566.879474,0,-1.732051,-126.439709,416435.243613,107.38715,0,<=50K
-20.78461,1.732051,72.746134,-267452.8934,0,-1.732051,-140.296115,267316.061386,124.707658,3.464102,>50K
-17.320508,1.732051,53.693575,-400961.101698,3.464102,-1.732051,-91.798693,400867.570955,71.014083,5.196152,<=50K
-13.856406,0,110.851252,-275170.911798,0,-5.196152,-204.381995,274968.261854,192.25764,3.464102,>50K
-4203.68731,1.732051,81.406388,-600176.389432,0,-4184.634751,-138.564065,600041.289469,-4059.927093,4186.366802,>50K
-13.856406,13316.006609,76.210236,-387511.727177,0,-1.732051,-161.080725,374038.103945,148.956369,3.464102,>50K
-20.78461,26024.063384,90.066642,-332926.145977,0,-1.732051,-152.420471,306754.858274,136.832014,3.464102,>50K
-13.856406,-1.732051,166.276878,-412624.731836,0,-1.732051,-239.023011,412383.976774,225.166605,1.732051,<=50K
-20.78461,1.732051,90.066642,-271677.36532,1.732051,-3.464102,-180.133284,271498.964086,159.348674,6.928203,<=50K
-17.320508,0,74.478185,-226287.241856,3.464102,-1.732051,-112.583302,226174.658554,90.066642,-1.732051,<=50K
-13.856406,0,74.478185,-303780.927038,0,0,-155.884573,303625.042465,143.760217,1.732051,>50K
-13.856406,-1.732051,83.138439,-65778.093519,0,-3.464102,-148.956369,65630.8692,133.367912,1.732051,<=50K
-24.248711,13317.738659,71.014083,-302015.967265,3.464102,-3.464102,-152.420471,288547.540185,129.903811,1.732051,>50K
-19.052559,-1.732051,55.425626,-383126.174533,0,-3.464102,-107.38715,383022.251484,86.60254,0,<=50K
-12.124356,0,81.406388,-311242.601917,0,-1.732051,-173.205081,311067.664785,164.544827,-3.464102,<=50K
-22.51666,1.732051,72.746134,-369309.605241,3.464102,-1.732051,-116.047404,369190.093735,95.262794,0,>50K
-12.124356,0,81.406388,-273282.976418,1.732051,-1.732051,-135.099963,273146.144404,122.975607,3.464102,>50K
-12.124356,-1.732051,71.014083,-394678.953419,0,-3.464102,-117.779455,394559.441913,105.655099,-3.464102,<=50K
-19.052559,0,72.746134,-292967.733846,3.464102,-1.732051,-136.832014,292832.633883,117.779455,5.196152,>50K
-3282.23628,-1.732051,107.38715,-323820.754881,0,-3271.843975,-178.401233,323644.085699,-3103.835047,3270.111925,>50K
-17.320508,1.732051,117.779455,-65260.210328,1.732051,-3.464102,-169.740979,65093.93345,150.68842,3.464102,<=50K
-19.052559,1.732051,100.458947,-272020.311379,0,0,-136.832014,271881.747315,121.243557,-1.732051,>50K
-4908.631989,1.732051,74.478185,-327028.512977,0,-4896.507633,-131.635861,326895.145065,-4775.264076,4893.043531,>50K
-15.588457,5908.025305,29.444864,-259365.948179,0,-3.464102,-135.099963,253322.822912,121.243557,5.196152,<=50K
-17.320508,-3.464102,72.746134,-316412.773577,1.732051,-3.464102,-112.583302,316296.726173,95.262794,1.732051,<=50K
-15.588457,0,74.478185,-347305.631781,1.732051,-5.196152,-152.420471,347154.943361,136.832014,6.928203,<=50K
-15.588457,-1.732051,72.746134,-620959.267072,1.732051,-5.196152,-150.68842,620808.578652,135.099963,1.732051,<=50K
-6.928203,-3.464102,38.105118,-136173.834491,-1.732051,-1.732051,-65.817931,136106.28451,55.425626,-3.464102,<=50K
-3.464102,-1.732051,69.282032,-369721.833333,1.732051,-1.732051,-147.224319,369579.805167,142.028166,1.732051,<=50K
-17.320508,-3.464102,71.014083,-599213.369183,1.732051,-3.464102,-147.224319,599062.680763,131.635861,0,<=50K
-20.78461,0,86.60254,-207071.870197,0,-3.464102,-140.296115,206929.842031,121.243557,3.464102,<=50K
-15.588457,-1.732051,67.549981,-218861.940044,1.732051,-3.464102,-140.296115,218719.911878,124.707658,3.464102,<=50K
-22.51666,0,86.60254,-407555.019123,0,-3.464102,-143.760217,407411.258906,126.439709,3.464102,>50K
-12.124356,-3.464102,67.549981,-245615.196818,0,-3.464102,-174.937132,245438.527636,161.080725,-1.732051,<=50K
-19.052559,1.732051,74.478185,-622684.389677,1.732051,-3.464102,-148.956369,622538.897409,129.903811,5.196152,<=50K
-20.78461,14921.617707,81.406388,-204380.263242,0,-3.464102,-138.564065,189323.545572,122.975607,0,>50K
-6.928203,1.732051,71.014083,-256643.16431,1.732051,-3.464102,-174.937132,256469.959229,168.008928,5.196152,<=50K
-20.78461,1.732051,72.746134,-130837.385953,0,-3.464102,-176.669182,130660.716771,157.616623,5.196152,<=50K
-22.51666,173203.348706,105.655099,-347118.570294,1.732051,0,-168.008928,173748.94471,147.224319,0,>50K
-17.320508,0,72.746134,-49316.682644,-1.732051,-3.464102,-102.190998,49211.027545,88.334591,1.732051,<=50K
-19.052559,1.732051,72.746134,-400872.767107,0,0,-122.975607,400751.52355,107.38715,1.732051,<=50K
-24.248711,1.732051,76.210236,-206907.325371,1.732051,0,-136.832014,206768.761306,119.511506,-1.732051,<=50K
-10.392305,-1.732051,22.51666,-358558.765878,-3.464102,0,-48.497423,358506.804354,39.837169,0,<=50K
-13.856406,0,76.210236,-318465.253784,0,-5.196152,-168.008928,318298.976907,155.884573,3.464102,<=50K
-22.51666,0,88.334591,-324044.189436,1.732051,-3.464102,-147.224319,323895.233066,124.707658,0,<=50K
-15.588457,7039.054482,90.066642,-276918.551063,1.732051,0,-142.028166,269730.540212,133.367912,3.464102,<=50K
-8.660254,-1.732051,69.282032,-335931.254128,1.732051,-1.732051,-164.544827,335761.513149,159.348674,1.732051,<=50K
-13.856406,0,76.210236,-84091.066707,1.732051,-5.196152,-122.975607,83971.555202,109.119201,5.196152,<=50K
-15.588457,-1.732051,71.014083,-294694.588501,-1.732051,-1.732051,-102.190998,294587.201351,91.798693,1.732051,<=50K
-12.124356,-1.732051,72.746134,-186411.968165,1.732051,-1.732051,-138.564065,186271.672049,128.17176,1.732051,<=50K
-12.124356,-5.196152,71.014083,-340810.441253,0,-1.732051,-110.851252,340696.1259,96.994845,0,<=50K
-13.856406,0,62.353829,-423079.390511,0,-1.732051,-148.956369,422928.702091,136.832014,3.464102,<=50K
-20.78461,1.732051,72.746134,-221645.345692,1.732051,1.732051,-147.224319,221494.657272,131.635861,3.464102,<=50K
-15.588457,-1.732051,55.425626,-73866.77079,0,-3.464102,-105.655099,73762.847742,93.530744,-1.732051,<=50K
-15.588457,-3.464102,62.353829,-331578.610449,3.464102,0,-140.296115,331427.922028,126.439709,3.464102,<=50K
-27.712813,0,71.014083,-325656.728737,1.732051,-3.464102,-136.832014,325525.092876,114.315353,-3.464102,<=50K
-13.856406,0,71.014083,-372610.89408,-1.732051,0,-100.458947,372503.50693,90.066642,0,<=50K
-12.124356,0,74.478185,-398919.013796,1.732051,-3.464102,-110.851252,398809.894595,98.726896,3.464102,<=50K
-22.51666,1.732051,58.889727,-156218.858487,0,-1.732051,-116.047404,156106.275185,98.726896,-3.464102,>50K
-17.320508,-1.732051,38.105118,-303864.065477,0,-3.464102,-102.190998,303763.60653,88.334591,-3.464102,<=50K
-10.392305,-1.732051,38.105118,-92527.886191,0,-3.464102,-133.367912,92396.25033,121.243557,5.196152,<=50K
-17.320508,-3.464102,72.746134,-80027.675513,0,-1.732051,-154.152522,79871.79094,140.296115,-1.732051,>50K
-12.124356,11116.302083,90.066642,-118091.22406,1.732051,-1.732051,-180.133284,106793.056642,168.008928,3.464102,>50K
-15.588457,0,72.746134,-195170.949098,1.732051,0,-121.243557,195042.777339,112.583302,3.464102,<=50K
-15.588457,0,81.406388,-300893.598342,1.732051,-5.196152,-143.760217,300753.302226,128.17176,3.464102,>50K
-13.856406,0,95.262794,-278874.036425,1.732051,-5.196152,-138.564065,278733.74031,124.707658,1.732051,<=50K
-13.856406,0,102.190998,-125241.129794,0,-5.196152,-185.329436,125057.532408,173.205081,3.464102,<=50K
-20.78461,0,72.746134,-315849.857065,0,-5.196152,-114.315353,315737.273763,96.994845,-1.732051,<=50K
-22.51666,9448.337155,98.726896,-94055.555003,3.464102,0,-195.721741,84402.835853,176.669182,1.732051,<=50K
-12.124356,-1.732051,39.837169,-723455.105661,-1.732051,-3.464102,-69.282032,723382.359527,57.157677,1.732051,<=50K
-12.124356,-1.732051,71.014083,-186171.213102,0,-1.732051,-117.779455,186053.433647,105.655099,0,<=50K
-3779.334862,0,91.798693,-255687.072264,0,-3767.210506,-209.578148,255479.226167,-3566.292613,3767.210506,>50K
-22.51666,0,79.674337,-58491.355772,0,-1.732051,-152.420471,58340.667351,133.367912,5.196152,>50K
-15.588457,0,83.138439,-176702.091337,0,-3.464102,-154.152522,176551.402917,143.760217,3.464102,<=50K
-10.392305,0,62.353829,-649084.308086,0,-5.196152,-121.243557,648964.79658,112.583302,-1.732051,<=50K
-15.588457,-1.732051,71.014083,-371374.209803,-1.732051,0,-129.903811,371242.573942,119.511506,-3.464102,>50K
-13.856406,0,90.066642,-192721.829257,0,-1.732051,-129.903811,192590.193395,121.243557,-3.464102,<=50K
-15.588457,0,72.746134,-438179.409451,0,-1.732051,-135.099963,438044.309488,121.243557,3.464102,<=50K
-17.320508,-3.464102,72.746134,-205299.982221,3.464102,-1.732051,-119.511506,205171.810461,103.923048,5.196152,<=50K
-13.856406,12640.506794,76.210236,-351531.835752,0,-5.196152,-152.420471,338740.640538,140.296115,3.464102,>50K
-13.856406,0,74.478185,-302442.051764,3.464102,-1.732051,-136.832014,302301.755648,124.707658,5.196152,<=50K
-13.856406,0,76.210236,-329810.186574,0,-5.196152,-114.315353,329697.603272,102.190998,3.464102,<=50K
-13.856406,0,41.569219,-288866.237534,0,-5.196152,-143.760217,288724.209368,131.635861,3.464102,<=50K
-13.856406,-1.732051,77.942286,-247276.233543,0,-1.732051,-148.956369,247125.545122,135.099963,1.732051,<=50K
-3287.432433,1.732051,86.60254,-127317.858712,0,-3271.843975,-143.760217,127175.830546,-3141.940165,3271.843975,>50K
-5.196152,-3.464102,69.282032,-418804.689118,3.464102,-3.464102,-161.080725,418643.608393,152.420471,0,<=50K
-15.588457,12888.190059,72.746134,-560522.818244,0,-1.732051,-128.17176,547501.260273,116.047404,0,<=50K
0,0,69.282032,-430683.093556,1.732051,0,-173.205081,430508.156424,171.47303,3.464102,<=50K
-8.660254,0,25.980762,-156301.996926,-1.732051,-1.732051,-117.779455,156179.021318,116.047404,-3.464102,<=50K
-19.052559,1.732051,107.38715,-355472.251339,0,-1.732051,-171.47303,355304.242411,155.884573,1.732051,>50K
-13.856406,0,74.478185,-258004.556245,-1.732051,0,-103.923048,257895.437044,93.530744,0,<=50K
-22.51666,1.732051,74.478185,-516296.632923,1.732051,3.464102,-154.152522,516139.0163,136.832014,1.732051,<=50K
-13.856406,0,76.210236,-268079.895792,0,-1.732051,-154.152522,267929.207372,142.028166,3.464102,>50K
-20.78461,-1.732051,72.746134,-289008.2657,0,-3.464102,-154.152522,288852.381127,135.099963,1.732051,>50K
-19.052559,0,67.549981,-168306.841073,1.732051,0,-129.903811,168170.009059,112.583302,1.732051,<=50K
-19.052559,0,76.210236,-602156.123505,0,-1.732051,-124.707658,602026.219695,107.38715,1.732051,<=50K
-10.392305,0,88.334591,-204304.053007,0,1.732051,-150.68842,204149.900485,143.760217,1.732051,<=50K
-19.052559,1.732051,91.798693,-462291.288743,0,-3.464102,-162.812776,462130.208018,145.492268,3.464102,>50K
-15.588457,0,67.549981,-124508.472302,0,-5.196152,-98.726896,124409.745406,84.87049,1.732051,<=50K
-24.248711,1.732051,8.660254,-274521.392746,0,0,-83.138439,274441.718408,64.08588,-5.196152,>50K
-12.124356,0,55.425626,-398108.414018,0,-3.464102,-91.798693,398014.883274,84.87049,0,<=50K
-15.588457,0,57.157677,-210972.448616,0,-5.196152,-84.87049,210889.310177,74.478185,0,<=50K
-13.856406,-1.732051,72.746134,-262241.15252,1.732051,-5.196152,-138.564065,262104.320506,124.707658,0,<=50K
-13.856406,0,93.530744,-625136.97362,0,-3.464102,-155.884573,624982.821098,143.760217,0,>50K
-13.856406,26022.331333,90.066642,-89297.611435,0,-1.732051,-178.401233,63098.61092,169.740979,1.732051,>50K
-24.248711,0,60.621778,-202142.453599,3.464102,1.732051,-133.367912,202005.621585,112.583302,1.732051,>50K
-22.51666,0,71.014083,-371013.943235,3.464102,-1.732051,-174.937132,370837.274053,152.420471,3.464102,<=50K
-8.660254,-3.464102,38.105118,-78520.79131,-3.464102,-1.732051,-67.549981,78451.509278,57.157677,-1.732051,<=50K
1.732051,0,69.282032,-540389.459657,1.732051,-1.732051,-102.190998,540283.804557,103.923048,-1.732051,<=50K
-13.856406,0,81.406388,-84078.942352,0,-3.464102,-162.812776,83914.397525,150.68842,3.464102,<=50K
-20.78461,1.732051,84.87049,-200865.932154,0,-1.732051,-122.975607,200744.688597,103.923048,1.732051,>50K
-24.248711,0,74.478185,-295997.090709,1.732051,-1.732051,-152.420471,295841.206136,131.635861,0,<=50K
-12.124356,0,91.798693,-247650.356517,1.732051,-3.464102,-188.793538,247463.29503,176.669182,3.464102,<=50K
-13.856406,0,71.014083,-314143.78702,0,-1.732051,-190.525589,313951.52938,178.401233,3.464102,<=50K
-12.124356,-1.732051,71.014083,-496592.822936,0,-1.732051,-126.439709,496466.383228,114.315353,0,<=50K
-22.51666,1.732051,83.138439,-403905.588071,0,-1.732051,-128.17176,403780.880413,110.851252,-3.464102,>50K
-15.588457,0,81.406388,-307146.301757,0,-3.464102,-126.439709,307023.32615,116.047404,3.464102,<=50K
-13.856406,0,34.641016,-583751.351624,-1.732051,0,-109.119201,583637.036271,98.726896,0,<=50K
-17.320508,0,74.478185,-657212.822526,1.732051,-5.196152,-124.707658,657089.846918,107.38715,5.196152,<=50K
-10.392305,0,135.099963,-313158.25011,1.732051,-5.196152,-171.47303,312985.045029,161.080725,1.732051,<=50K
-19.052559,0,83.138439,-245778.009594,0,1.732051,-117.779455,245655.033987,100.458947,0,<=50K
-15.588457,-1.732051,76.210236,-395473.96474,0,-5.196152,-107.38715,395368.309641,90.066642,-1.732051,>50K
-13.856406,-1.732051,90.066642,-571616.603666,0,-3.464102,-140.296115,571478.039602,126.439709,1.732051,<=50K
-27.712813,-1.732051,55.425626,-428692.967178,0,-1.732051,-119.511506,428576.919774,96.994845,-5.196152,>50K
-19.052559,48201.241924,74.478185,-1215276.128623,0,0,-154.152522,1166920.734177,138.564065,-1.732051,>50K
-12.124356,0,57.157677,-269843.123514,0,-3.464102,-84.87049,269754.788923,74.478185,1.732051,<=50K
-13.856406,-1.732051,86.60254,-140741.252471,0,-5.196152,-142.028166,140599.224304,129.903811,-1.732051,<=50K
-12.124356,0,93.530744,-408866.181584,0,-6.928203,-154.152522,408710.297011,143.760217,1.732051,<=50K
-15.588457,-1.732051,72.746134,-179102.713757,3.464102,-3.464102,-128.17176,178967.613794,110.851252,3.464102,<=50K
-8.660254,1.732051,48.497423,-345538.939958,-1.732051,0,-76.210236,345459.26562,71.014083,1.732051,<=50K
-6.928203,1.732051,71.014083,-264498.014722,1.732051,-3.464102,-159.348674,264340.398099,152.420471,5.196152,<=50K
-15.588457,0,72.746134,-797183.312387,3.464102,-3.464102,-140.296115,797041.284221,124.707658,6.928203,>50K
-20.78461,1.732051,119.511506,-157746.527299,0,-1.732051,-176.669182,157571.590168,157.616623,1.732051,>50K
-12.124356,0,109.119201,-341927.614024,1.732051,-3.464102,-173.205081,341756.140994,161.080725,3.464102,>50K
-24.248711,0,27.712813,-462907.898831,1.732051,-1.732051,-138.564065,462769.334766,114.315353,3.464102,<=50K
-12.124356,0,72.746134,-193833.805875,1.732051,-3.464102,-117.779455,193712.562319,107.38715,1.732051,<=50K
-13.856406,-1.732051,72.746134,-115934.820805,-5.196152,0,-105.655099,115830.897756,91.798693,0,<=50K
-12.124356,-1.732051,55.425626,-506801.530396,-1.732051,-1.732051,-84.87049,506713.195805,72.746134,-1.732051,<=50K
-12.124356,0,107.38715,-678440.837223,0,-1.732051,-136.832014,678300.541108,129.903811,-1.732051,<=50K
-19.052559,1.732051,83.138439,-823344.207784,0,-3.464102,-136.832014,823209.107821,119.511506,3.464102,<=50K
-13.856406,0,72.746134,-377926.558008,1.732051,-3.464102,-126.439709,377800.118299,112.583302,5.196152,<=50K
-3309.949093,0,31.176915,-175933.060779,0,-3299.556788,-100.458947,175832.601832,-3207.758096,3299.556788,>50K
-17.320508,-3.464102,69.282032,-113871.948293,1.732051,-5.196152,-131.635861,113736.84833,116.047404,3.464102,<=50K
-19.052559,0,57.157677,-271332.687209,0,-6.928203,-140.296115,271194.123144,124.707658,0,<=50K
-13.856406,-3.464102,19.052559,-348124.891813,-1.732051,-1.732051,-57.157677,348066.002086,43.30127,-1.732051,<=50K
-17.320508,0,22.51666,-284960.462963,1.732051,-1.732051,-67.549981,284884.252727,53.693575,3.464102,<=50K
-20.78461,0,71.014083,-949025.278483,1.732051,-5.196152,-126.439709,948893.642622,105.655099,1.732051,<=50K
-12.124356,-3.464102,71.014083,-402170.073162,1.732051,-3.464102,-150.68842,402015.92064,140.296115,0,<=50K
-20.78461,-1.732051,41.569219,-167082.281152,0,0,-114.315353,166967.965799,95.262794,-1.732051,<=50K
-12.124356,0,71.014083,-959966.643435,0,-3.464102,-124.707658,959841.935776,114.315353,1.732051,<=50K
-22.51666,1.732051,81.406388,-405630.710675,1.732051,0,-161.080725,405464.433798,142.028166,3.464102,>50K
-13.856406,0,74.478185,-659157.915582,1.732051,-3.464102,-107.38715,659050.528432,93.530744,5.196152,>50K
-17.320508,-1.732051,91.798693,-179994.719923,1.732051,-1.732051,-147.224319,179842.299451,133.367912,3.464102,<=50K
-13.856406,-3.464102,79.674337,-94847.102222,3.464102,-1.732051,-166.276878,94673.897142,150.68842,3.464102,<=50K
-17.320508,0,38.105118,-479036.755951,0,-3.464102,-79.674337,478960.545715,69.282032,-3.464102,<=50K
-3952.539943,1.732051,74.478185,-305010.683111,1.732051,-3924.82713,-161.080725,304847.870335,-3784.531015,3923.095079,<=50K
-13.856406,0,74.478185,-198562.30458,-1.732051,0,-131.635861,198430.668718,119.511506,1.732051,<=50K
